Date,Time,Amazon Verified,Rating Score,Review Description,Review ID,Review Reaction,Review Title,User ID,Marketing Campaign,Order Value,Impressions,Clicks,Conversion Rate,Channel,Customer Segment,Product Category,SentimentLabel,SentimentScore
16-10-2022,07:59:23,TRUE,5,"My money plants are thriving with this product, fruiting abundantly",R5LF86TOLHS4K,96,Highly recommended,25db9d49-a6c5-4efc-9c84-a08d024d97b9,Organic Growth Initiative,1332.43,25385,2306,0.0908,Email Marketing,Large Farm - New,Insecticides,POSITIVE,0.987630427
27-11-2025,18:09:20,TRUE,2,This product damaged my flowering plants - now they're showing signs of stress,R8X5PVN186K9Z,76,Damaged my plants,1ecca3a6-b7e0-4e7c-8f57-f9fc06dabae7,YieldMax Pro Launch,3103.39,30878,727,0.0235,Referral,Large Farm - New,Herbicides,NEGATIVE,0.979288995
27-06-2025,15:16:41,TRUE,4,The orchids in my garden are now more vibrant colors thanks to this product,RB3UO4EWFFOM7,39,Effective product,ab1c6656-be2e-4664-8ce8-50335d0012d3,Monsoon Harvest Boost 2024,195.8,94928,3232,0.034,SMS Campaigns,Large Farm - New,Insecticides,POSITIVE,0.987252533
13-11-2022,12:25:34,TRUE,5,Wonderful product! My succulents recovered completely,RXEQP1EXQ1S0K,77,Life saver for plants,ebd8182f-7b85-4ec6-bd53-ae5e16a4bb1b,Pest Control Solutions Drive,1923.34,5528,353,0.0639,Referral,Large Farm - New,Insecticides,POSITIVE,0.988277256
24-02-2023,19:35:58,FALSE,5,Excellent results with my hibiscus - saw improvement in just 17 days,R0NFSD6G4K0XT,96,Amazing results!,9c130bac-8a11-4ee9-9f57-ee1cfed3077e,Monsoon Harvest Boost 2024,1263.3,54062,1573,0.0291,SMS Campaigns,Retailer - Tier 1,Digital Tools,POSITIVE,0.978784859
05-05-2023,10:20:09,TRUE,5,marigold responded beautifully to this treatment,RLN7I7LROQUPU,96,Effective product,30f007d7-8a02-4b19-a8e7-f00aeb1680d9,Monsoon Harvest Boost 2024,1325.55,93545,4155,0.0444,Direct Traffic,Small Farm - New,Plant Nutrients,POSITIVE,0.958539665
10-11-2023,02:35:35,TRUE,2,Expected better results with my rose plants but leaves turning yellow,RA4QZ9D45JPVT,179,Disappointed,9b273b28-c8c0-47ee-9315-b56198f7a17b,Monsoon Harvest Boost 2024,1681.24,38790,2313,0.0596,Search Ads,Small Farm - Returning,Herbicides,NEUTRAL,0.393213689
08-07-2025,06:00:57,TRUE,5,Wonderful product! My flowering plants more vibrant colors,RWMCPQP2II5Y7,133,Life saver for plants,90722f49-4b1b-4c8c-b204-606cb64c9f01,Farmer Connect Program,3262.21,8577,347,0.0405,Offline Events,Retailer - Tier 1,Herbicides,POSITIVE,0.988458216
07-03-2025,08:18:07,TRUE,4,Visible difference in my herb garden after 4 weeks,RZLZYERBFF9RD,96,Happy with purchase,2e2f6bcd-0dd3-4339-ab48-bd5fd455fc66,Pest Control Solutions Drive,4856.77,82382,3653,0.0443,Email Marketing,Small Farm - Returning,Seeds,NEUTRAL,0.857051313
13-10-2023,10:04:06,TRUE,4,Wonderful product! My orchids blooming continuously,RBWQOEAHXYBRC,13,Amazing results!,17a27bd7-b32e-4ce0-a0f4-00c47a9cc623,Organic Growth Initiative,544.39,23563,1053,0.0447,Direct Traffic,Large Farm - Returning,Herbicides,POSITIVE,0.988706112
10-07-2023,05:20:03,TRUE,5,Works exactly as described on my terrace garden - growing faster,R2D9369A2IMX0,96,Happy with purchase,58aebd1e-ff78-49e7-ae74-8cb240d6f780,Pest Control Solutions Drive,2669.95,71046,3498,0.0492,Social Media,Retailer - Tier 1,Insecticides,POSITIVE,0.968522668
12-03-2022,19:24:54,TRUE,1,Complete waste of money for my herb garden - still struggling,RVAX57N21OQJQ,3,Total waste,b1177d8b-62a2-467d-9edf-08b5c3954853,Monsoon Harvest Boost 2024,4916.44,37435,3068,0.082,Social Media,Small Farm - Returning,Herbicides,NEGATIVE,0.98051995
29-07-2022,14:32:06,FALSE,5,"My succulents are thriving with this product, recovered completely",RUC597E90B17R,57,Highly recommended,abe49ff9-2c66-4615-9df5-643f6f05cfae,YieldMax Pro Launch,1530.82,67773,126,0.0019,Referral,Large Farm - New,Seeds,POSITIVE,0.987284184
03-11-2023,09:26:58,TRUE,4,This product saved my dying marigold - now they're growing faster,R0P95VUSYCJZ5,24,Amazing results!,2506c732-cdae-4d88-bde6-9dd2541dfb2f,Organic Growth Initiative,3072.09,3301,249,0.0754,Email Marketing,Large Farm - New,Insecticides,POSITIVE,0.985733032
22-07-2023,11:21:28,TRUE,5,My succulents have never looked better - growing faster,RY4BIF9WI50IQ,107,Happy with purchase,d2858a8e-d6c0-4a58-ab18-5b75c6ec306c,Organic Growth Initiative,3944.2,69157,3257,0.0471,Offline Events,Retailer - Tier 1,Herbicides,POSITIVE,0.986883104
11-03-2023,21:19:31,TRUE,4,Significant improvement in vegetables health and fruit production,R5FHX7UFPD6LN,199,Good product,aaf2958a-9d0d-4134-8fc1-40dd99a25e4c,Organic Growth Initiative,506.75,70419,749,0.0106,Direct Traffic,Retailer - Tier 1,Plant Nutrients,POSITIVE,0.982115984
11-07-2024,07:28:42,TRUE,5,This product saved my dying tulsi - now they're more vibrant colors,RUXX8G5N4MY05,69,Life saver for plants,ea3f6b41-671d-4d3b-930e-633f27e65c8a,Pest Control Solutions Drive,2384.06,76131,473,0.0062,Social Media,Retailer - Tier 2,Seeds,POSITIVE,0.974761546
28-12-2024,11:41:31,TRUE,2,Would not recommend for rose plants - growth stunted,R9MGHBL2TVJOU,148,Disappointed,27605caa-2da1-4484-93af-299b5a7bc3f3,YieldMax Pro Launch,2595.23,47234,540,0.0114,Search Ads,Large Farm - Returning,Plant Nutrients,NEGATIVE,0.965358257
01-10-2023,12:07:10,TRUE,5,Significant improvement in vegetables health and leaf color,R7050H28E34MO,138,Good product,9724c3bf-3db2-48cf-a735-143f96f9b2d3,Organic Growth Initiative,3704.23,72720,4489,0.0617,Social Media,Small Farm - Returning,Plant Nutrients,POSITIVE,0.978192806
26-08-2023,18:34:55,FALSE,5,"My tulsi are thriving with this product, producing more flowers",RPULV1L7SL5JW,96,Amazing results!,47b3a851-1c23-4558-a840-c9efaf8ed73b,Organic Growth Initiative,4531.18,68027,3587,0.0527,Offline Events,Large Farm - New,Plant Nutrients,POSITIVE,0.98932904
12-08-2024,02:25:04,TRUE,3,Not bad but not great for my fruit trees,REIQ8ZCO0H836,8,Okay results,003fc606-5173-43cf-b86b-a25aeeca8b68,Monsoon Harvest Boost 2024,1648.38,45599,359,0.0079,Offline Events,Large Farm - New,Seeds,NEGATIVE,0.924639106
14-02-2023,04:32:39,FALSE,4,My lawn have never looked better - fruiting abundantly,R1DI7YBBH1X35,192,Effective product,a9fc1117-3d76-4b26-bb93-f360cf5d3d43,Organic Growth Initiative,4261.62,27011,1650,0.0611,Referral,Large Farm - Returning,Fungicides,POSITIVE,0.984807611
25-03-2022,00:16:07,TRUE,4,Excellent results with my herb garden - saw improvement in just 16 days,RV5MAS9FAEHT0,34,Highly recommended,762ede34-3abd-4dde-95cd-a463c11ce06c,YieldMax Pro Launch,3641.86,57003,2452,0.043,SMS Campaigns,Small Farm - New,Fungicides,POSITIVE,0.983975649
13-02-2024,22:58:04,TRUE,5,My fruit trees have never looked better - fruiting abundantly,RDP5WON8IYR71,76,Happy with purchase,a83720d8-8626-4b57-afb8-1754c4598278,Monsoon Harvest Boost 2024,1690.56,49272,2502,0.0508,Offline Events,Small Farm - Returning,Insecticides,POSITIVE,0.986146867
28-08-2023,09:15:08,TRUE,5,Works exactly as described on my hibiscus - greener than ever,R0G7ADG964QKJ,3,Effective product,6c2309b4-4072-4d5b-a24c-94e8948775c6,YieldMax Pro Launch,1375.29,80922,951,0.0118,Direct Traffic,Small Farm - New,Seeds,POSITIVE,0.933975577
29-09-2024,19:07:07,TRUE,3,My marigold are doing okay but not exceptional,RUAZ8RUODWP9K,73,Moderate effect,4046e700-e206-4017-a6e1-e6a1316aa2af,YieldMax Pro Launch,1474.62,97461,1062,0.0109,Referral,Retailer - Tier 2,Insecticides,NEGATIVE,0.413374871
01-02-2025,19:34:39,TRUE,4,Excellent results with my fruit trees - saw improvement in just 19 days,RNDT4WEG4QZEY,96,Highly recommended,3a6af727-5242-444c-b8a0-894f7902445d,Pest Control Solutions Drive,4987.04,98859,3238,0.0328,Email Marketing,Large Farm - New,Insecticides,POSITIVE,0.977718771
03-03-2022,13:03:35,TRUE,3,My vegetables are doing okay but not exceptional,R2ZQYJWHM0HG2,54,Moderate effect,e4f2fc3e-1bab-4b22-83c3-e72528a20ab3,Organic Growth Initiative,1416.59,53901,995,0.0185,Search Ads,Large Farm - New,Fungicides,NEGATIVE,0.71732384
10-06-2025,17:51:08,TRUE,5,My hibiscus have never looked better - pest-free now,RD1J8RD2LRQNW,67,Happy with purchase,f964ac8f-2c2e-41cd-b613-afd71da2f040,Organic Growth Initiative,2934.11,21702,758,0.0349,Direct Traffic,Retailer - Tier 2,Seeds,POSITIVE,0.978057802
05-10-2022,21:53:55,TRUE,2,No improvement in my orchids even after 3 weeks,RQC2P7XYSX9JH,96,Not effective,b8850a5b-b11b-4a72-b2b6-97fb3c673681,Farmer Connect Program,4557.49,30975,2355,0.076,Social Media,Large Farm - New,Seeds,NEGATIVE,0.901397824
11-05-2022,00:15:56,TRUE,3,Average performance with my hibiscus - little change,RDHK7C4PLIGT7,111,Moderate effect,c46d747d-3d70-48ce-be5e-22b0b920a2fe,Monsoon Harvest Boost 2024,1483.09,77436,2649,0.0342,Search Ads,Small Farm - Returning,Seeds,NEUTRAL,0.774514794
18-12-2024,07:14:27,TRUE,4,Works exactly as described on my rose plants - growing faster,RJY373328HEMY,161,Great buy,87217938-fc6d-46fb-bf71-d80868613305,YieldMax Pro Launch,4002.24,11173,944,0.0845,Social Media,Small Farm - New,Plant Nutrients,POSITIVE,0.959268153
25-07-2025,13:24:29,TRUE,5,Wonderful product! My indoor plants producing more flowers,R0VTN8T2X6Q01,85,Highly recommended,1ceae2ff-85a3-4efe-9802-9d8cc60bb4b1,Pest Control Solutions Drive,318.44,66824,3546,0.0531,SMS Campaigns,Large Farm - New,Digital Tools,POSITIVE,0.988242567
29-05-2022,21:05:09,TRUE,1,Overpriced and ineffective for succulents,RA5EH32BL53UF,8,Disappointed,15f12adf-6135-4519-b5d5-46d436486049,Pest Control Solutions Drive,4251.58,69066,1162,0.0168,Email Marketing,Small Farm - Returning,Insecticides,NEGATIVE,0.974541068
14-10-2024,12:43:51,TRUE,3,My fruit trees are doing okay but not exceptional,R0YQRU47J7K6N,85,Okay results,4c4d0853-7600-4412-9c5b-b66f739bd033,Pest Control Solutions Drive,2609.26,16301,449,0.0275,Email Marketing,Small Farm - Returning,Digital Tools,NEGATIVE,0.433225602
17-02-2024,15:37:12,TRUE,2,Expected better results with my succulents but leaves turning yellow,RERAFS6LF661T,140,No results,127fbaf0-3d66-46dd-a717-79c2fe7ded51,Pest Control Solutions Drive,2214.46,60482,3889,0.0643,Offline Events,Small Farm - Returning,Herbicides,NEGATIVE,0.428838998
03-10-2022,20:03:08,TRUE,5,The vegetables in my garden are now pest-free now thanks to this product,RZZETK2HWYD8N,96,Great buy,0f88a4a4-4bb6-48b1-b269-a194e12aa32e,Farmer Connect Program,4584.81,55590,2468,0.0444,Social Media,Large Farm - New,Seeds,POSITIVE,0.9648
25-02-2023,15:57:58,TRUE,4,The flowering plants in my garden are now looking healthier thanks to this product,RXEPOCKPPERVK,86,Happy with purchase,cf397865-f61d-40b1-b40a-a03ef392ffdd,Pest Control Solutions Drive,812.78,27548,1600,0.0581,Direct Traffic,Retailer - Tier 1,Insecticides,POSITIVE,0.985883772
17-12-2025,14:24:24,TRUE,4,My succulents have never looked better - blooming continuously,R89XAJIFO0SEJ,96,Effective product,422c6af2-5596-45bb-8c61-ddffd2ae7795,Farmer Connect Program,2378.43,84743,1946,0.023,Referral,Retailer - Tier 1,Plant Nutrients,POSITIVE,0.984869123
11-03-2024,10:37:21,FALSE,4,Visible difference in my terrace garden after 4 weeks,RNP38H742ORRX,96,Happy with purchase,e66c6720-5aec-4f1f-8966-15c569c70e48,Farmer Connect Program,3087.05,64173,4547,0.0709,Offline Events,Small Farm - New,Plant Nutrients,NEUTRAL,0.969748557
08-07-2024,21:04:24,TRUE,5,Visible difference in my orchids after 2 weeks,RRSF6NUQZMDPC,96,Happy with purchase,cebd962c-7ce2-474b-a61a-2393b15f7285,Pest Control Solutions Drive,4589.95,26068,2458,0.0943,Social Media,Large Farm - Returning,Insecticides,NEUTRAL,0.960946441
24-09-2024,08:39:19,TRUE,5,Visible difference in my rose plants after 4 weeks,REWPK3EZ0OJ77,102,Effective product,7e9dc06a-7e29-447b-99eb-19f007e68a43,Monsoon Harvest Boost 2024,569.15,52069,890,0.0171,Email Marketing,Large Farm - New,Plant Nutrients,NEUTRAL,0.905005097
07-05-2022,07:13:34,TRUE,1,This product damaged my orchids - now they're not recovering,R78Y7XFHSY9SA,96,Damaged my plants,7fb6f539-fc60-423d-99b3-ac79ce9633d4,Farmer Connect Program,3995.86,35773,372,0.0104,Offline Events,Small Farm - New,Fungicides,NEGATIVE,0.978754222
16-03-2023,12:14:14,TRUE,4,"My rose plants are thriving with this product, growing vigorously",RKPN20UNXW1JT,96,Life saver for plants,aa866cb0-2f89-40e4-a274-9652329e6d09,YieldMax Pro Launch,4632.86,53979,4468,0.0828,Social Media,Retailer - Tier 2,Fungicides,POSITIVE,0.988772571
11-10-2025,16:49:29,TRUE,4,Wonderful product! My indoor plants greener than ever,R52B22HZ3UX3X,96,Life saver for plants,98d7ad92-32ae-451f-bd16-325f3e17a15f,Monsoon Harvest Boost 2024,445.2,63986,820,0.0128,SMS Campaigns,Retailer - Tier 2,Fungicides,POSITIVE,0.988903821
22-12-2023,16:34:50,TRUE,4,"My money plants are thriving with this product, greener than ever",RO0YIS334JUA4,97,Amazing results!,42a49330-732c-4dcc-9093-a5c23f969625,Monsoon Harvest Boost 2024,3874.4,80635,1755,0.0218,Direct Traffic,Large Farm - Returning,Plant Nutrients,POSITIVE,0.986991465
15-02-2024,15:53:17,FALSE,5,The fruit trees in my garden are now growing faster thanks to this product,RAYNDSZ6N4A1P,96,Great buy,020cdb93-d277-49e5-854c-32e179bc17c5,Organic Growth Initiative,1128.09,7736,430,0.0556,Referral,Retailer - Tier 2,Seeds,POSITIVE,0.984367192
16-10-2024,01:00:25,TRUE,4,Works exactly as described on my flowering plants - pest-free now,RHB25DHTXGJP9,14,Happy with purchase,9af2f79e-3fa8-4fe3-b353-90a5e443fd1e,Organic Growth Initiative,2158.3,80234,2322,0.0289,Referral,Retailer - Tier 1,Plant Nutrients,POSITIVE,0.853856146
24-04-2025,01:00:46,TRUE,4,This product saved my dying orchids - now they're pest-free now,RIVU6M35ERDD9,56,Amazing results!,ee0314b7-bf22-4744-8700-eab3270ba48b,YieldMax Pro Launch,161.65,6614,94,0.0142,Search Ads,Retailer - Tier 2,Herbicides,POSITIVE,0.951393425
23-04-2025,15:02:10,TRUE,5,Significant improvement in lawn health and growth,RTV0MTELOZS34,168,Good product,d3907831-d43c-4ad8-9f7c-6497c40054ab,Monsoon Harvest Boost 2024,2384.98,23085,797,0.0345,Referral,Retailer - Tier 2,Fungicides,POSITIVE,0.975539684
08-03-2023,10:04:38,TRUE,4,Works exactly as described on my vegetables - looking healthier,RGVICLL191R9L,198,Happy with purchase,6138aaa8-65fc-41f9-8db8-8ea52b444ade,Pest Control Solutions Drive,1896.48,14340,246,0.0172,Email Marketing,Large Farm - New,Digital Tools,POSITIVE,0.972937882
10-11-2023,08:38:05,TRUE,5,My money plants have never looked better - looking healthier,RANXCHZLG84JU,19,Great buy,db7763bc-0a27-4379-87eb-ea229ab4978f,Organic Growth Initiative,556.52,38709,3737,0.0965,SMS Campaigns,Retailer - Tier 2,Herbicides,POSITIVE,0.983045459
27-05-2025,13:13:11,TRUE,4,Works exactly as described on my money plants - greener than ever,RGQMJ6NOX8DRH,24,Happy with purchase,ec76b8e3-15be-490b-a852-02c53fa5552f,Monsoon Harvest Boost 2024,3384.76,30798,1913,0.0621,Referral,Retailer - Tier 1,Fungicides,POSITIVE,0.972523689
08-05-2024,08:32:31,TRUE,5,Visible difference in my indoor plants after 4 weeks,RBCHDKP0R6W0F,139,Happy with purchase,96c793d8-6427-490e-845b-7c6d000b9ce8,Farmer Connect Program,3206.28,91370,2451,0.0268,Search Ads,Small Farm - Returning,Plant Nutrients,NEUTRAL,0.956430912
20-03-2025,15:10:01,TRUE,5,Excellent results with my hibiscus - saw improvement in just 13 days,R9F1E5EXFKAW2,157,Amazing results!,3004591d-b1d5-4a86-84f3-9823795b2041,Pest Control Solutions Drive,3193.34,68112,2306,0.0339,Email Marketing,Large Farm - Returning,Digital Tools,POSITIVE,0.97798115
14-06-2025,18:20:44,TRUE,5,indoor plants responded beautifully to this treatment,R0A6QW6A012PB,117,Happy with purchase,3e8da861-cbde-494e-a766-f6c40027f897,Organic Growth Initiative,1270.67,53208,4928,0.0926,Social Media,Large Farm - New,Plant Nutrients,POSITIVE,0.972391665
13-09-2022,14:34:43,TRUE,4,Wonderful product! My flowering plants more vibrant colors,RD2Z7NMCLCXUB,100,Amazing results!,ecddb421-2379-4ce3-8d89-96fec491fbfd,Pest Control Solutions Drive,2650.54,30669,198,0.0065,Search Ads,Small Farm - New,Insecticides,POSITIVE,0.988458216
23-07-2022,12:51:10,TRUE,4,Wonderful product! My bonsai greener than ever,R03GX64OLWD7U,59,Highly recommended,36516e69-8b8c-489e-93be-93b36ea3bdf8,YieldMax Pro Launch,1145.39,17541,1688,0.0962,Search Ads,Small Farm - New,Insecticides,POSITIVE,0.987830937
28-05-2022,22:02:47,TRUE,4,Works exactly as described on my indoor plants - producing more flowers,RO1KN7MHHL0N6,96,Great buy,b9bfad9a-2de9-4dd0-892f-e9f29b5c274e,Organic Growth Initiative,2179.92,50385,1207,0.024,Email Marketing,Large Farm - New,Seeds,POSITIVE,0.906905651
19-06-2024,00:22:17,TRUE,5,Works exactly as described on my hibiscus - pest-free now,RZT50SCS7Q2DM,96,Great buy,14c6a44d-7956-498d-bc36-7b57d679a02a,Farmer Connect Program,3853.48,38337,1367,0.0357,Direct Traffic,Large Farm - New,Seeds,POSITIVE,0.860971868
22-12-2024,07:46:44,TRUE,2,Complete waste of money for my rose plants - not responding,RWXOZFFF26GWF,140,Total waste,1403fb6c-fada-4fd9-9743-7a6205908388,Monsoon Harvest Boost 2024,3929.58,21987,364,0.0166,SMS Campaigns,Retailer - Tier 2,Digital Tools,NEGATIVE,0.978524864
31-08-2023,01:45:59,TRUE,4,The money plants in my garden are now looking healthier thanks to this product,RHJX0MHFC47HJ,96,Great buy,2fdcf9eb-e2e1-49a7-9eda-187765f7f9fd,Pest Control Solutions Drive,404.48,19095,785,0.0411,SMS Campaigns,Retailer - Tier 2,Plant Nutrients,POSITIVE,0.980915844
30-07-2024,19:32:02,FALSE,5,Visible difference in my flowering plants after 3 weeks,RB01QGCWKJW58,97,Happy with purchase,f139c33d-4d2e-453e-b6db-ac62f91f0a47,Pest Control Solutions Drive,758.85,58324,2832,0.0486,Referral,Retailer - Tier 2,Digital Tools,NEUTRAL,0.930077791
10-11-2022,08:07:25,TRUE,4,My vegetables have never looked better - greener than ever,RSHC2ZWX53SO1,56,Happy with purchase,0473c12f-3dc8-4115-ae5a-552fbaa6fa70,Organic Growth Initiative,860.15,57094,3228,0.0565,Search Ads,Small Farm - Returning,Seeds,POSITIVE,0.985736847
21-06-2023,14:25:22,TRUE,2,"Did nothing for my hibiscus, very disappointed",R7T8YDEXDGEJI,96,Disappointed,37ac8f93-8e85-489d-a347-cabf130ecf4e,YieldMax Pro Launch,840.73,37527,3344,0.0891,SMS Campaigns,Retailer - Tier 1,Herbicides,NEGATIVE,0.97598052
17-06-2024,19:33:54,FALSE,1,My indoor plants actually got worse after using this,R4KBJC3T1F4GF,149,No results,3bddc825-4bed-49ce-b09e-99a025438037,Pest Control Solutions Drive,3006.52,31332,3039,0.097,Search Ads,Retailer - Tier 2,Fungicides,NEGATIVE,0.979710996
13-04-2023,20:07:29,TRUE,2,Expected better results with my succulents but showing no growth,RFSD057WGZOUO,133,No results,899adffa-43dd-44ec-a2f2-1be9151b79e9,Organic Growth Initiative,4558,65585,4656,0.071,Direct Traffic,Small Farm - Returning,Herbicides,NEUTRAL,0.455133349
12-05-2024,22:33:44,TRUE,4,Excellent results with my bonsai - saw improvement in just 10 days,ROYZ58GQ52KPB,56,Amazing results!,c4c3c2c2-2def-488d-8645-c8a91553e819,YieldMax Pro Launch,2031,96662,3657,0.0378,Social Media,Large Farm - Returning,Insecticides,POSITIVE,0.97120291
30-07-2025,11:10:59,FALSE,5,Excellent results with my fruit trees - saw improvement in just 8 days,R1VOAX4TRV7Z7,185,Amazing results!,03d28995-7f59-4e17-85fc-228bda518a31,Farmer Connect Program,1936.08,67782,1373,0.0203,Offline Events,Retailer - Tier 1,Plant Nutrients,POSITIVE,0.976851106
29-01-2023,07:46:40,TRUE,1,False claims - my herb garden show no difference,RLAFW4KDFKU46,96,False claims,5ea323d1-ca53-4843-b865-f45536344da5,Farmer Connect Program,1879.48,13265,1164,0.0877,Email Marketing,Large Farm - New,Fungicides,NEGATIVE,0.625638068
09-01-2024,04:29:44,TRUE,3,Some improvement in my tulsi but expected more,RCWPWNJ1YQKRQ,103,Okay results,f0e81703-a30e-464d-9803-5011ec108826,Organic Growth Initiative,3208.38,9028,298,0.033,Social Media,Large Farm - New,Insecticides,POSITIVE,0.675235331
04-12-2022,11:20:58,TRUE,5,Visible difference in my hibiscus after 3 weeks,RHGC11N3EXDGH,96,Happy with purchase,a7e460fe-0dd8-4edf-817b-22c34b7910cb,Farmer Connect Program,1348.21,12955,1255,0.0969,Social Media,Small Farm - Returning,Seeds,NEUTRAL,0.964950919
09-11-2023,04:42:09,TRUE,5,The marigold in my garden are now growing faster thanks to this product,R3DXFSZ4KGTFK,96,Happy with purchase,4d75b4d2-4f94-40bd-a1b5-0f01ec818b73,Pest Control Solutions Drive,3336.78,21949,1705,0.0777,Social Media,Large Farm - Returning,Fungicides,POSITIVE,0.985791206
17-04-2024,11:47:43,TRUE,2,False claims - my lawn show no difference,R2CBPJ8YZKLR5,11,False claims,3caf4db7-d8de-4663-bc7a-8574d95e1831,YieldMax Pro Launch,2030.89,19615,203,0.0103,Direct Traffic,Retailer - Tier 2,Seeds,NEGATIVE,0.668218851
07-01-2022,16:19:58,FALSE,5,lawn responded beautifully to this treatment,RTR0SC5T6RFKN,96,Effective product,b6835edb-4a23-43db-bae6-3051063f1732,Organic Growth Initiative,394.68,49624,511,0.0103,Email Marketing,Large Farm - New,Insecticides,POSITIVE,0.942397058
12-01-2022,21:21:51,FALSE,5,"My flowering plants are thriving with this product, growing faster",RJKGVUNR8VUYS,32,Amazing results!,34118078-674b-42bc-aaf3-158aaf1d7ce1,YieldMax Pro Launch,4603.28,16198,257,0.0159,SMS Campaigns,Retailer - Tier 1,Herbicides,POSITIVE,0.988962352
19-11-2023,12:46:43,TRUE,5,Works exactly as described on my succulents - fruiting abundantly,RW515U5AA7O1Q,96,Effective product,117c8d9f-686a-4557-afcd-ac6de1760ede,YieldMax Pro Launch,4928.01,13312,1277,0.0959,SMS Campaigns,Retailer - Tier 2,Seeds,POSITIVE,0.979279041
18-09-2023,11:21:12,TRUE,5,Significant improvement in hibiscus health and fruit production,RRE1LOI8A90P5,177,Works well,359065ee-a22f-44df-8889-9228194fe8e5,Pest Control Solutions Drive,4932.75,50789,2996,0.059,Email Marketing,Large Farm - Returning,Plant Nutrients,POSITIVE,0.982167363
12-12-2024,23:19:52,TRUE,4,"My orchids are thriving with this product, fruiting abundantly",RAOFRCSL2Y1P1,146,Life saver for plants,e4c5811b-33af-4615-bfc7-41fd25ecb40f,Pest Control Solutions Drive,2124.34,5027,268,0.0533,Social Media,Small Farm - Returning,Seeds,POSITIVE,0.988632143
12-11-2022,19:52:30,FALSE,5,My tulsi have never looked better - more vibrant colors,R7AI7H36AEKTD,53,Effective product,927c5d9c-93f1-466a-a19a-fed762cec72a,YieldMax Pro Launch,4925.51,51769,2333,0.0451,Offline Events,Small Farm - Returning,Insecticides,POSITIVE,0.984684289
16-03-2024,09:07:49,TRUE,5,Wonderful product! My herb garden blooming continuously,R5EBUL5POA11V,96,Life saver for plants,cd7963ac-8304-46fd-8e09-9e772fa7ce07,Monsoon Harvest Boost 2024,2753.22,88041,416,0.0047,Social Media,Large Farm - New,Digital Tools,POSITIVE,0.988016844
03-07-2025,21:16:29,TRUE,2,This product damaged my hibiscus - now they're dropping leaves,R5VENQVP78WUW,96,Harmful product,bb476257-15b3-41bd-9a0d-54d88a95a151,Farmer Connect Program,3578.2,27315,62,0.0023,Social Media,Small Farm - New,Fungicides,NEGATIVE,0.977737248
05-04-2024,23:00:27,FALSE,4,Works exactly as described on my hibiscus - growing vigorously,RY6NYCY2JXRM1,62,Happy with purchase,2de5240a-e4b6-4e7b-949f-b106e4661519,Monsoon Harvest Boost 2024,4621.14,93573,1817,0.0194,Offline Events,Large Farm - Returning,Seeds,POSITIVE,0.949504018
01-08-2022,23:39:33,TRUE,2,Would not recommend for vegetables - dropping leaves,ROF2UVKSWZRUV,96,No results,57011f5b-df65-4b96-9e8e-732b2960f0c1,Monsoon Harvest Boost 2024,4967.87,12570,84,0.0067,Search Ads,Retailer - Tier 2,Plant Nutrients,NEGATIVE,0.96514225
05-08-2022,17:14:28,TRUE,4,The rose plants in my garden are now fruiting abundantly thanks to this product,R3L4BOLHEVNR3,96,Effective product,05cc6b01-39b9-484f-abb8-b2b1506a3dc8,YieldMax Pro Launch,2420.73,13883,1052,0.0758,Direct Traffic,Large Farm - Returning,Seeds,POSITIVE,0.987649262
14-10-2024,02:29:25,TRUE,4,Visible difference in my flowering plants after 4 weeks,RERNGEL6FFTIK,164,Great buy,b4d68eb5-c6db-421c-ab80-c0aed10f53ff,YieldMax Pro Launch,3235.73,12223,819,0.067,SMS Campaigns,Large Farm - New,Insecticides,NEUTRAL,0.914584637
30-07-2022,14:45:13,TRUE,4,bonsai responded beautifully to this treatment,RBMH5BLHAJ6KY,96,Effective product,eff924ea-c874-4d46-9b0f-fda8e9618d49,Monsoon Harvest Boost 2024,1619.58,10494,605,0.0577,Social Media,Large Farm - Returning,Fungicides,POSITIVE,0.952450633
05-08-2022,01:05:46,FALSE,2,Would not recommend for bonsai - not recovering,RLYCESJFNUBF2,96,No results,30a11645-808e-48a1-bd6c-d43e4cb44e8b,Monsoon Harvest Boost 2024,71.6,80097,1514,0.0189,Search Ads,Large Farm - New,Plant Nutrients,NEGATIVE,0.966038048
26-01-2022,21:08:29,TRUE,5,My lawn have never looked better - recovered completely,RRL03VC0NEMH6,48,Effective product,32104069-7c7c-4db0-bf2d-630ab1b0540a,YieldMax Pro Launch,3324.76,79738,2833,0.0355,Email Marketing,Small Farm - Returning,Insecticides,POSITIVE,0.977461398
22-01-2022,04:32:20,FALSE,4,"My tulsi are thriving with this product, producing more flowers",RSH7XTSWNF9SG,200,Amazing results!,610314ad-d14e-41f3-972b-46e4e2880fcd,YieldMax Pro Launch,4728.69,97308,2371,0.0244,Social Media,Retailer - Tier 2,Herbicides,POSITIVE,0.98932904
10-02-2024,13:37:47,TRUE,5,Significant improvement in indoor plants health and fruit production,R9PJH7N9D9QAN,68,Good product,34a7edc3-0763-476f-9cee-64a46a3177d0,Farmer Connect Program,3330.17,55897,2909,0.052,SMS Campaigns,Retailer - Tier 1,Insecticides,POSITIVE,0.976317883
